time_count,traffic (in bits),traffic (in Byte),traffic (in Kilobyte),traffic (in Megabyte)
2005-06-08 13:40:00,7788986639,973623329.875,950804.033081055,928.519563555718
2005-06-08 13:45:00,7690840293,961355036.625,938823.277954102,916.819607377052
2005-06-08 13:50:00,7549023428,943627928.5,921511.648925781,899.913719654083
2005-06-08 13:55:00,7520812984,940101623,918067.991210937,896.550772666931
2005-06-08 14:00:00,7749529516,968691189.5,945987.489746094,923.81590795517
2005-06-08 14:05:00,7671190377,958898797.125,936424.606567383,914.47715485096
2005-06-08 14:10:00,8125526554,1015690819.25,991885.565673828,968.638247728348
2005-06-08 14:15:00,8285170772,1035646346.5,1011373.38525391,987.669321537018
2005-06-08 14:20:00,7666445199,958305649.875,935845.361206055,913.911485552788
2005-06-08 14:25:00,7484127610,935515951.25,913589.796142578,892.177535295486
2005-06-08 14:30:00,7300435170,912554396.25,891166.402587891,870.279690027237
2005-06-08 14:35:00,7357803235,919725404.375,898169.340209961,877.11849629879
2005-06-08 14:40:00,7357498560,919687320,898132.1484375,877.082176208496
2005-06-08 14:45:00,7203877884,900484735.5,879379.624511719,858.769164562225
2005-06-08 14:50:00,7629384537,953673067.125,931321.354614258,909.493510365486
2005-06-08 14:55:00,7128477846,891059730.75,870175.518310547,849.780779600143
2005-06-08 15:00:00,7200871550,900108943.75,879012.640380859,858.410781621933
2005-06-08 15:05:00,7176632112,897079014,876053.724609375,855.521215438843
2005-06-08 15:10:00,7069828630,883728578.75,863016.190185547,842.789248228073
2005-06-08 15:15:00,6939455449,867431931.125,847101.495239258,827.247553944588
2005-06-08 15:20:00,6722450182,840306272.75,820611.594482422,801.37851023674
2005-06-08 15:25:00,6559682171,819960271.375,800742.452514649,781.975051283836
2005-06-08 15:30:00,6394253104,799281638,780548.474609375,762.254369735718
2005-06-08 15:35:00,6390636537,798829567.125,780106.999145508,761.823241353035
2005-06-08 15:40:00,6324194334,790524291.75,771996.378662109,753.902713537216
2005-06-08 15:45:00,6209441159,776180144.875,757988.422729492,740.22306907177
2005-06-08 15:50:00,6165689489,770711186.125,752647.642700195,735.00746357441
2005-06-08 15:55:00,6232807345,779100918.125,760840.740356445,743.008535504341
2005-06-08 16:00:00,6228571345,778571418.125,760323.650512695,742.503564953804
2005-06-08 16:05:00,5908982224,738622778,721311.306640625,704.405572891235
2005-06-08 16:10:00,5604577808,700572226,684152.564453125,668.117738723755
2005-06-08 16:15:00,5527512983,690939122.875,674745.237182617,658.93089568615
2005-06-08 16:20:00,5370258769,671282346.125,655549.166137695,640.184732556343
2005-06-08 16:25:00,5360599676,670074959.5,654370.077636719,639.033278942108
2005-06-08 16:30:00,4964354033,620544254.125,606000.248168945,591.797117352486
2005-06-08 16:35:00,4942059195,617757399.375,603278.710327148,589.139365553856
2005-06-08 16:40:00,4703084989,587885623.625,574107.054321289,560.651420235634
2005-06-08 16:45:00,4681041519,585130189.875,571416.201049805,558.0236338377
2005-06-08 16:50:00,4754158520,594269815,580341.616210938,566.739859580994
2005-06-08 16:55:00,4444403403,555550425.375,542529.712280274,529.814172148705
2005-06-08 17:00:00,4718370181,589796272.625,575972.922485352,562.473557114601
2005-06-08 17:05:00,5591422795,698927849.375,682546.727905273,666.549538969994
2005-06-08 17:10:00,4922184189,615273023.625,600852.562133789,586.770080208778
2005-06-08 17:15:00,4917079925,614634990.625,600229.483032227,586.161604523659
2005-06-08 17:20:00,4787678838,598459854.75,584433.451904297,570.73579287529
2005-06-08 17:25:00,4743487069,592935883.625,579038.948852539,565.467723488808
2005-06-08 17:30:00,4705083312,588135414,574350.990234375,560.889638900757
2005-06-08 17:35:00,4636802817,579600352.125,566015.96887207,552.749969601631
2005-06-08 17:40:00,4536986293,567123286.625,553831.334594727,540.850912690163
2005-06-08 17:45:00,4214285916,526785739.5,514439.198730469,502.382030010223
2005-06-08 17:50:00,4225415420,528176927.5,515797.780761719,503.708770275116
2005-06-08 17:55:00,4244448010,530556001.25,518121.094970703,505.977631807327
2005-06-08 18:00:00,4247183335,530897916.875,518454.996948242,506.303707957268
2005-06-08 18:05:00,4183373806,522921725.75,510665.747802734,498.697019338608
2005-06-08 18:10:00,4225952893,528244111.625,515863.390258789,503.772842049599
2005-06-08 18:15:00,4136457874,517057234.25,504938.705322266,493.104204416275
2005-06-08 18:20:00,4025435880,503179485,491386.215820313,479.869351387024
2005-06-08 18:25:00,4174980000,521872500,509641.11328125,497.696399688721
2005-06-08 18:30:00,4157140866,519642608.25,507463.484619141,495.56980919838
2005-06-08 18:35:00,4147069090,518383636.25,506234.019775391,494.369159936905
2005-06-08 18:40:00,4192792799,524099099.875,511815.52722168,499.819850802422
2005-06-08 18:45:00,4171368781,521421097.625,509200.290649414,497.265908837318
2005-06-08 18:50:00,4373040021,546630002.625,533818.361938477,521.306994080544
2005-06-08 18:55:00,4005724049,500715506.125,488979.986450195,477.519518017769
2005-06-08 19:00:00,4086620948,510827618.5,498855.096191406,487.16317987442
2005-06-08 19:05:00,3991067510,498883438.75,487190.858154297,475.772322416306
2005-06-08 19:10:00,3861483709,482685463.625,471372.523071289,460.324729561806
2005-06-08 19:15:00,3866816123,483352015.375,472023.452514648,460.960402846336
2005-06-08 19:20:00,3955457030,494432128.75,482843.875732422,471.527222394943
2005-06-08 19:25:00,4057432509,507179063.625,495292.054321289,483.683646798134
2005-06-08 19:30:00,4053167494,506645936.75,494771.422607422,483.17521739006
2005-06-08 19:35:00,3971833521,496479190.125,484842.959106445,473.479452252388
2005-06-08 19:40:00,3925243304,490655413,479155.676757813,467.925465583801
2005-06-08 19:45:00,3727992069,465999008.625,455077.156860352,444.411285996437
2005-06-08 19:50:00,3734428520,466803565,455862.856445313,445.178570747376
2005-06-08 19:55:00,3643339896,455417487,444743.639648438,434.319960594177
2005-06-08 20:00:00,3638246092,454780761.5,444121.837402344,433.712731838226
2005-06-08 20:05:00,3575434403,446929300.375,436454.394897461,426.224995017052
2005-06-08 20:10:00,3537605460,442200682.5,431836.604003906,421.715433597565
2005-06-08 20:15:00,3537359280,442169910,431806.552734375,421.686086654663
2005-06-08 20:20:00,3433757600,429219700,419159.86328125,409.335803985596
2005-06-08 20:25:00,3365056676,420632084.5,410773.520019531,401.146015644073
2005-06-08 20:30:00,3373005665,421625708.125,411743.85559082,402.09360897541
2005-06-08 20:35:00,3495622440,436952805,426711.723632813,416.710667610168
2005-06-08 20:40:00,3248974030,406121753.75,396603.275146484,387.307885885239
2005-06-08 20:45:00,3386610556,423326319.5,413404.608886719,403.715438365936
2005-06-08 20:50:00,3363591768,420448971,410594.698242188,400.971385002136
2005-06-08 20:55:00,3180512505,397564063.125,388246.155395508,379.146636128426
2005-06-08 21:00:00,3389436344,423679543,413749.553710938,404.052298545837
2005-06-08 21:05:00,3111481798,388935224.75,379819.555419922,370.917534589767
2005-06-08 21:10:00,2959890949,369986368.625,361314.813110352,352.846497178078
2005-06-08 21:15:00,2813817089,351727136.125,343483.53137207,335.433136105537
2005-06-08 21:20:00,2800939104,350117388,341911.51171875,333.897960662842
2005-06-08 21:25:00,2758415402,344801925.25,336720.630126953,328.828740358353
2005-06-08 21:30:00,2915608301,364451037.625,355909.216430664,347.56759417057
2005-06-08 21:35:00,2645295932,330661991.5,322912.101074219,315.343848705292
2005-06-08 21:40:00,2490175957,311271994.625,303976.557250977,296.852106690407
2005-06-08 21:45:00,2467613696,308451712,301222.375,294.162475585937
2005-06-08 21:50:00,2538000213,317250026.625,309814.479125977,302.553202271461
2005-06-08 21:55:00,2611889662,326486207.75,318834.187255859,311.36151099205
2005-06-08 22:00:00,2927761178,365970147.25,357392.721923828,349.016330003738
2005-06-08 22:05:00,2542556943,317819617.875,310370.720581055,303.096406817436
2005-06-08 22:10:00,2420688595,302586074.375,295494.213256836,288.568567633629
2005-06-08 22:15:00,2360250385,295031298.125,288116.502075195,281.363771557808
2005-06-08 22:20:00,2298892642,287361580.25,280626.543212891,274.049358606339
2005-06-08 22:25:00,2245640429,280705053.625,274126.028930664,267.701200127602
2005-06-08 22:30:00,2304685634,288085704.25,281333.695556641,274.739937067032
2005-06-08 22:35:00,2234252324,279281540.5,272735.879394531,266.343632221222
2005-06-08 22:40:00,2171028659,271378582.375,265018.146850586,258.806784033775
2005-06-08 22:45:00,2184796539,273099567.375,266698.796264648,260.448043227196
2005-06-08 22:50:00,2144066676,268008334.5,261726.889160156,255.592665195465
2005-06-08 22:55:00,2278448980,284806122.5,278130.979003906,271.612284183502
2005-06-08 23:00:00,2377244340,297155542.5,290190.959472656,283.389608860016
2005-06-08 23:05:00,2146292416,268286552,261998.5859375,255.85799407959
2005-06-08 23:10:00,2131630175,266453771.875,260208.76159668,254.110118746757
2005-06-08 23:15:00,2066553106,258319138.25,252264.783447266,246.35232758522
2005-06-08 23:20:00,2266775853,283346981.625,276706.036743164,270.220739006996
2005-06-08 23:25:00,2364478901,295559862.625,288632.678344727,281.867849946022
2005-06-08 23:30:00,2299417518,287427189.75,280690.614990234,274.111928701401
2005-06-08 23:35:00,2121105382,265138172.75,258923.996826172,252.855465650558
2005-06-08 23:40:00,1744896078,218112009.75,213000.009521484,208.007821798325
2005-06-08 23:45:00,1758885629,219860703.625,214707.718383789,209.675506234169
2005-06-08 23:50:00,1743515468,217939433.5,212831.478027344,207.843240261078
2005-06-08 23:55:00,1917418102,239677262.75,234059.826904297,228.574049711227
2005-06-09 00:00:00,1890448217,236306027.125,230767.604614258,225.358988881111
2005-06-09 00:05:00,1852903460,231612932.5,226184.504394531,220.883305072784
2005-06-09 00:10:00,1858948247,232368530.875,226922.393432617,221.60389983654
2005-06-09 00:15:00,1822512261,227814032.625,222474.641235352,217.260391831398
2005-06-09 00:20:00,1818155264,227269408,221942.78125,216.740997314453
2005-06-09 00:25:00,1906051079,238256384.875,232672.250854492,227.21899497509
2005-06-09 00:30:00,1933967169,241745896.125,236079.97668457,230.546852231026
2005-06-09 00:35:00,1793654074,224206759.25,218951.913330078,213.820227861404
2005-06-09 00:40:00,1686083864,210760483,205820.784179688,200.996859550476
2005-06-09 00:45:00,1712380806,214047600.75,209030.860107422,204.131699323654
2005-06-09 00:50:00,1749792821,218724102.625,213597.756469727,208.591559052467
2005-06-09 00:55:00,1868820670,233602583.75,228127.523193359,222.780784368515
2005-06-09 01:00:00,1699904914,212488114.25,207507.924072266,202.644457101822
2005-06-09 01:05:00,1721010483,215126310.375,210084.287475586,205.160436987877
2005-06-09 01:10:00,1717039917,214629989.625,209599.599243164,204.687108635902
2005-06-09 01:15:00,1742508931,217813616.375,212708.609741211,207.723251700401
2005-06-09 01:20:00,1663583725,207947965.625,203074.185180664,198.314633965492
2005-06-09 01:25:00,1776916253,222114531.625,216908.722290039,211.824924111366
2005-06-09 01:30:00,1723292151,215411518.875,210362.811401367,205.432433009148
2005-06-09 01:35:00,1660695089,207586886.125,202721.568481445,197.970281720161
2005-06-09 01:40:00,1596729108,199591138.5,194913.221191406,190.344942569733
2005-06-09 01:45:00,1622199038,202774879.75,198022.343505859,193.381194829941
2005-06-09 01:50:00,1656534450,207066806.25,202213.677978516,197.474294900894
2005-06-09 01:55:00,1764029559,220503694.875,215335.639526367,210.288710474968
2005-06-09 02:00:00,1673219248,209152406,204250.396484375,199.463277816772
2005-06-09 02:05:00,1634364630,204295578.75,199507.401123047,194.831446409225
2005-06-09 02:10:00,1676337091,209542136.375,204630.992553711,199.834953665733
2005-06-09 02:15:00,1568064114,196008014.25,191414.076416016,186.927809000015
2005-06-09 02:20:00,1598472851,199809106.375,195126.080444336,190.552812933922
2005-06-09 02:25:00,1749662673,218707834.125,213581.869262695,208.576044201851
2005-06-09 02:30:00,1651504479,206438059.875,201599.66784668,196.874675631523
2005-06-09 02:35:00,1600304377,200038047.125,195349.655395508,190.771147847176
2005-06-09 02:40:00,1600993806,200124225.75,195433.814208984,190.853334188461
2005-06-09 02:45:00,1598880695,199860086.875,195175.866088867,190.601431727409
2005-06-09 02:50:00,1587895043,198486880.375,193834.844116211,189.291839957237
2005-06-09 02:55:00,1818223800,227277975,221951.147460938,216.749167442322
2005-06-09 03:00:00,1650463219,206307902.375,201472.560913086,196.750547766685
2005-06-09 03:05:00,1617521611,202190201.375,197451.368530273,192.823602080345
2005-06-09 03:10:00,1700692639,212586579.875,207604.08190918,202.738361239433
2005-06-09 03:15:00,1631253009,203906626.125,199127.564575195,194.460512280464
2005-06-09 03:20:00,1664407701,208050962.625,203174.768188477,198.412859559059
2005-06-09 03:25:00,1751947662,218993457.75,213860.798583984,208.848436117172
2005-06-09 03:30:00,1554958310,194369788.75,189814.246826172,185.365475416184
2005-06-09 03:35:00,1491359710,186419963.75,182050.745849609,177.783931493759
2005-06-09 03:40:00,1514417490,189302186.25,184865.416259766,180.532633066177
2005-06-09 03:45:00,1563769407,195471175.875,190889.82019043,186.415840029717
2005-06-09 03:50:00,1583983976,197997997,193357.418945313,188.825604438782
2005-06-09 03:55:00,1863897883,232987235.375,227526.597045898,222.193942427635
2005-06-09 04:00:00,1545357020,193169627.5,188642.214355469,184.220912456512
2005-06-09 04:05:00,1560212860,195026607.5,190455.671386719,185.991866588593
2005-06-09 04:10:00,1546619707,193327463.375,188796.350952148,184.371436476707
2005-06-09 04:15:00,1588784465,198598058.125,193943.416137695,189.397867321968
2005-06-09 04:20:00,1699029301,212378662.625,207401.037719727,202.54007589817
2005-06-09 04:25:00,1720281611,215035201.375,209995.313842773,205.073548674583
2005-06-09 04:30:00,1863255414,232906926.75,227448.170654297,222.117354154587
2005-06-09 04:35:00,1750905936,218863242,213733.634765625,208.724252700806
2005-06-09 04:40:00,1828337839,228542229.875,223185.771362305,217.954854846001
2005-06-09 04:45:00,1843654270,230456783.75,225055.452880859,219.780715703964
2005-06-09 04:50:00,2105475588,263184448.5,257016.062988281,250.992249011993
2005-06-09 04:55:00,2298814437,287351804.625,280616.996704102,274.040035843849
2005-06-09 05:00:00,2297052248,287131531,280401.885742187,273.829966545105
2005-06-09 05:05:00,2437482401,304685300.125,297544.23840332,290.570545315743
2005-06-09 05:10:00,2432133664,304016708,296891.31640625,289.932926177979
2005-06-09 05:15:00,2526642799,315830349.875,308428.076049805,301.199293017387
2005-06-09 05:20:00,2682154847,335269355.875,327411.48034668,319.737773776054
2005-06-09 05:25:00,2793653719,349206714.875,341022.182495117,333.029475092888
2005-06-09 05:30:00,2882858302,360357287.75,351911.413818359,343.663490056992
2005-06-09 05:35:00,2912165435,364020679.375,355488.944702148,347.157172560692
2005-06-09 05:40:00,3082359242,385294905.25,376264.555908203,367.445855379105
2005-06-09 05:45:00,3286118692,410764836.5,401137.535644531,391.735874652863
2005-06-09 05:50:00,3654751136,456843892,446136.61328125,435.680286407471
2005-06-09 05:55:00,3978073153,497259144.125,485604.63293457,474.223274350166
2005-06-09 06:00:00,4087884056,510985507,499009.284179687,487.313754081726
2005-06-09 06:05:00,4066668149,508333518.625,496419.451782227,484.784620881081
2005-06-09 06:10:00,4126857073,515857134.125,503766.732543945,491.959699749947
2005-06-09 06:15:00,4295606794,536950849.25,524366.063720703,512.076234102249
2005-06-09 06:20:00,4553782306,569222788.25,555881.629150391,542.853153467178
2005-06-09 06:25:00,4668600234,583575029.25,569897.489501953,556.540517091751
2005-06-09 06:30:00,4973181105,621647638.125,607077.771606445,592.849386334419
2005-06-09 06:35:00,5042776380,630347047.5,615573.288574219,601.14578962326
2005-06-09 06:40:00,5133563502,641695437.75,626655.700927734,611.968457937241
2005-06-09 06:45:00,5467915938,683489492.25,667470.207275391,651.826374292374
2005-06-09 06:50:00,5939877993,742484749.125,725082.762817383,708.08863556385
2005-06-09 06:55:00,6040643374,755080421.75,737383.224365234,720.100805044174
2005-06-09 07:00:00,6290777264,786347158,767917.146484375,749.919088363648
2005-06-09 07:05:00,6662998468,832874808.5,813354.305175781,794.291313648224
